# Geant4→SSD 信号模拟 — noscratch — 每事件一行
# event_id  n_hits  r_mm  z_mm  edep_keV  emeas_keV
155439  7  8.271  0.282  122.0  122.0
155440  7  12.341  1.029  122.0  122.0
155443  10  14.776  2.298  122.0001  122.0001
155444  5  12.237  6.018  122.0  122.0001
155445  8  4.692  1.283  122.0  122.0
155446  9  14.297  5.758  121.9999  121.9999
155447  8  7.021  0.356  122.0001  122.0001
155450  8  11.004  0.678  122.0  122.0
155451  7  14.723  1.188  121.9999  122.0
155452  5  4.964  6.492  121.9999  121.9999
155453  6  14.198  1.118  122.0001  122.0001
155454  9  11.825  0.52  122.0  122.0
155455  8  12.405  2.766  121.9999  122.0
155456  3  13.738  9.418  3.348  3.3171
155457  7  5.688  2.559  122.0  122.0
155458  6  8.979  7.663  122.0  122.0
155459  3  14.579  1.81  13.6938  13.6938
155461  8  2.36  1.849  122.0  122.0
155462  5  3.61  0.15  121.9999  121.9999
155465  6  5.293  0.61  122.0  122.0
155466  6  12.348  1.203  121.9999  121.9999
155467  5  13.841  6.502  122.0  122.0
155468  9  14.333  3.332  122.0  122.0
155470  5  11.77  0.887  13.1524  13.1524
155471  5  5.894  4.83  121.9999  121.9999
155473  7  10.416  2.39  122.0  122.0
155474  11  9.462  6.023  122.0  122.0
155475  6  13.73  0.954  122.0  122.0
155476  6  6.845  1.767  122.0  122.0
155479  6  13.625  2.272  15.697  15.697
155480  8  8.183  4.064  122.0  122.0
155481  5  3.372  3.231  121.9999  121.9999
155482  5  4.125  3.845  122.0  122.0
155483  8  10.1  3.157  122.0  122.0
155484  8  5.018  0.221  122.0  122.0
155485  5  12.158  1.465  122.0  122.0
155486  3  10.573  1.329  35.9738  35.9738
155487  6  8.253  2.264  122.0002  122.0002
155491  6  8.447  1.954  122.0  122.0
155492  6  14.64  1.147  122.0  122.0
155493  11  12.526  5.302  122.0  122.0
155494  3  13.053  7.072  12.4986  12.4986
155495  5  2.175  0.827  121.9999  121.9999
155496  8  11.115  4.612  122.0  122.0
155498  7  12.703  0.486  122.0  122.0001
155499  5  4.33  2.402  121.9999  122.0
155500  3  5.357  0.671  31.4568  31.4568
155501  8  7.341  5.028  122.0  122.0
155502  10  13.823  5.788  122.0  122.0
155503  3  9.77  5.623  2.0391  2.0391
155504  6  12.019  4.898  122.0  122.0
155505  5  12.436  7.198  121.9999  122.0
155506  8  11.249  9.8  122.0  120.8236
155507  5  9.296  4.304  122.0  122.0
155508  5  12.826  6.716  122.0001  122.0001
155509  8  12.437  3.698  122.0  122.0
155511  5  9.477  1.078  121.9999  121.9999
155512  2  2.006  5.91  2.3519  2.3519
155513  5  4.671  0.594  122.0001  122.0001
155515  5  2.071  1.338  122.0001  122.0001
155516  3  9.287  1.351  10.5644  10.5644
155517  5  10.344  1.342  122.0  122.0001
155520  5  12.276  7.304  122.0  122.0
155521  5  9.692  3.791  122.0001  122.0001
155522  6  12.494  1.697  122.0  122.0
155523  5  7.442  2.189  122.0001  122.0001
155524  9  9.085  4.831  122.0  122.0
155525  8  13.25  2.735  122.0  122.0
155526  5  6.158  1.029  122.0001  122.0001
155527  9  12.694  8.599  122.0  122.0001
155528  4  4.321  1.316  122.0  122.0
155529  11  11.476  7.522  122.0  122.0
155530  9  5.106  6.956  122.0  122.0
155531  10  12.303  4.836  122.0  122.0
155532  5  11.603  2.12  122.0  122.0
155534  10  8.51  1.993  121.9999  122.0
155535  8  2.188  1.474  122.0  122.0
155536  3  14.783  2.226  5.0722  5.0722
155537  8  10.566  6.292  122.0  122.0
155539  6  10.365  2.624  122.0  122.0
155540  5  10.552  0.501  122.0  122.0
155541  6  9.487  4.563  30.3169  30.3169
155543  6  9.132  3.599  122.0  122.0
155544  4  13.238  2.123  122.0  122.0
155545  7  5.879  0.833  122.0001  122.0001
155547  11  1.31  4.122  122.0  122.0
155548  3  7.067  0.696  36.4265  36.4265
155549  9  13.698  2.373  122.0001  122.0001
155550  9  4.734  2.03  122.0  122.0
155551  6  9.941  0.182  122.0001  122.0001
155552  3  14.213  0.634  21.8841  21.8841
155556  6  13.062  2.787  122.0  122.0
155557  8  13.326  7.049  122.0001  122.0001
155558  5  6.195  0.376  122.0  122.0
155559  3  8.821  4.946  5.2969  5.2969
155561  3  14.209  0.449  39.3258  39.3258
155562  7  12.542  1.138  122.0  122.0
155563  8  7.293  8.998  122.0001  122.0001
155564  6  13.102  2.711  122.0  122.0
155565  6  8.792  4.881  122.0  122.0
155566  5  7.014  3.235  121.9999  121.9999
155568  10  7.009  4.159  122.0  122.0
155569  11  14.739  8.364  121.9999  121.6759
155570  6  13.114  1.627  122.0001  122.0001
155572  9  2.591  2.78  122.0  122.0
155573  10  10.923  0.98  122.0  122.0001
155574  8  12.469  3.785  122.0  122.0
155575  9  10.276  1.321  122.0  122.0
155577  5  11.258  8.608  122.0  122.0001
155578  8  7.058  6.669  122.0  122.0
155580  5  4.347  3.323  122.0  122.0
155581  5  9.284  1.33  122.0001  122.0001
155582  7  13.746  3.821  122.0  122.0
155584  8  10.202  6.594  122.0  122.0
155586  5  6.989  0.554  122.0  122.0
155587  8  9.834  2.286  122.0001  122.0001
155588  33  14.288  6.056  122.0  122.0
155589  7  8.47  9.655  122.0  122.0
155591  10  10.732  2.746  122.0001  122.0001
155592  9  14.507  4.847  122.0  122.0
155593  9  11.474  3.591  122.0001  122.0001
155594  8  9.397  2.496  122.0  122.0
155595  5  4.217  2.316  122.0  122.0
155596  6  13.76  0.15  31.1069  31.1069
155598  7  9.506  1.317  122.0001  122.0001
155599  9  8.481  0.271  122.0001  122.0001
155600  6  9.404  3.875  121.9999  121.9999
155602  8  12.716  6.721  121.9999  121.9999
155603  4  11.954  1.228  122.0  122.0
155604  5  7.881  2.82  121.9999  121.9999
155608  6  14.168  0.529  122.0  122.0
155611  8  7.942  6.647  122.0  122.0
155612  6  9.017  2.55  122.0  122.0
155614  8  8.305  3.371  122.0001  122.0001
155615  6  11.389  6.805  122.0001  122.0001
155616  7  14.504  0.383  122.0  122.0
155617  8  2.628  0.739  121.9999  122.0
155618  9  13.162  5.379  122.0  122.0
155619  5  9.387  7.484  122.0  122.0
155620  3  13.635  4.239  12.9702  12.9702
155621  6  14.137  0.808  122.0  122.0
155623  7  6.21  4.365  122.0  122.0
155624  5  12.562  2.184  122.0  122.0
155625  8  11.809  0.598  122.0  122.0
155627  8  14.651  6.03  122.0  122.0
155628  5  14.45  2.738  36.1285  36.1285
155629  10  5.868  3.228  122.0  122.0
155631  8  5.162  2.367  122.0  122.0001
155633  10  5.92  8.631  121.9999  122.0
155635  3  12.877  8.009  8.5928  8.5928
155636  5  12.788  2.712  122.0  122.0
155637  8  11.541  1.336  122.0001  122.0001
155638  8  8.326  5.451  122.0001  122.0001
155639  8  4.245  2.829  122.0  122.0001
155640  5  13.919  0.597  122.0001  122.0001
155641  7  3.897  2.561  122.0  122.0
155642  9  4.511  0.32  122.0  122.0
155643  10  9.147  4.902  121.9999  121.9999
155645  9  12.272  1.566  122.0  122.0
155647  9  13.453  1.359  122.0  122.0
155648  11  12.911  4.857  121.9999  121.9999
155649  9  12.816  4.871  122.0  122.0001
155650  8  7.779  0.491  122.0  122.0
155651  5  8.965  0.73  122.0  122.0
155652  3  3.071  1.885  32.8888  32.8888
155653  9  1.199  7.446  121.9999  122.0
155654  8  10.699  2.975  122.0  122.0
155656  6  7.174  4.72  122.0  122.0
155657  9  5.706  2.912  122.0  122.0
155658  5  6.999  2.722  121.9999  121.9999
155660  5  14.334  4.077  122.0  122.0
155661  3  12.179  9.817  18.3002  18.3002
155662  8  12.344  0.971  122.0  122.0
155663  5  10.485  0.451  122.0  122.0
155664  3  14.075  4.461  2.3426  2.3426
155667  6  9.486  3.237  122.0  122.0
155668  5  11.336  1.538  122.0  122.0
155669  7  14.798  0.719  121.9999  121.9999
155671  3  12.373  4.396  29.6522  29.6522
155672  5  14.544  0.461  122.0001  122.0001
155674  3  13.765  4.063  29.4859  29.4859
155675  5  8.302  3.082  122.0  122.0
155677  8  6.446  3.249  121.9999  121.9999
155678  10  4.227  3.244  121.9999  121.9999
155680  8  14.266  0.58  122.0001  122.0001
155681  14  10.355  3.285  122.0  122.0
155682  5  10.887  1.203  122.0  122.0
155683  6  2.636  0.412  122.0  122.0
155684  8  10.199  3.27  121.9999  122.0
155685  13  12.231  6.445  122.0  122.0
155686  11  7.884  3.577  122.0  122.0
155687  5  12.87  0.307  122.0  122.0001
155688  9  10.174  6.55  122.0  122.0
155690  5  11.094  2.356  122.0  122.0001
155691  5  12.819  5.296  122.0001  122.0001
155692  11  10.753  2.812  122.0  122.0
155694  6  7.459  0.213  122.0  122.0
155695  6  12.057  6.989  122.0  122.0001
155696  5  1.769  3.106  122.0  122.0
155697  5  6.031  0.323  122.0  122.0
155698  7  5.503  2.282  122.0  122.0
155699  2  12.989  7.479  1.0469  1.0469
155700  8  14.369  2.22  122.0  122.0001
155701  9  10.82  2.406  122.0  122.0
155702  5  14.145  1.446  122.0  122.0
155703  8  14.503  4.048  122.0  122.0
155704  8  6.887  4.228  122.0001  122.0001
155705  13  8.579  5.221  122.0  122.0001
155710  8  8.702  1.142  121.9999  121.9999
155711  3  6.939  1.452  35.1147  35.1147
155712  7  9.449  1.565  122.0  122.0
155713  5  9.739  1.34  122.0001  122.0001
155714  5  14.75  2.882  122.0  122.0
155715  3  10.98  5.61  14.6032  14.6032
155716  6  7.474  2.555  122.0  122.0
155717  5  12.513  2.616  122.0  122.0
155718  9  13.367  3.578  122.0  122.0
155720  5  10.221  1.099  122.0  122.0
155721  8  11.198  1.164  121.9999  121.9999
155723  8  7.334  2.055  122.0001  122.0001
155726  9  11.081  1.417  122.0  122.0
155727  7  14.124  4.254  122.0001  122.0001
155728  5  9.073  5.603  121.9999  121.9999
155729  7  12.31  0.4  122.0  122.0
155730  3  4.284  1.447  32.6754  32.6754
155731  5  1.952  1.295  122.0  122.0
155732  5  14.023  8.396  122.0  122.0
155733  5  7.285  4.275  122.0  122.0
155734  5  7.334  0.297  122.0  122.0
155737  3  13.912  9.807  4.347  4.2891
155740  5  2.424  1.345  122.0  122.0001
155741  8  9.012  6.384  122.0  122.0
155742  8  12.5  2.043  122.0  122.0
155743  8  6.196  1.274  122.0  122.0
155745  6  11.797  2.456  121.9999  121.9999
155746  3  8.52  0.15  39.0718  39.0718
155748  5  8.394  0.688  122.0  122.0
155749  9  13.328  3.324  122.0  122.0
155750  3  14.205  1.047  13.3448  13.3448
155751  6  13.969  1.181  122.0001  122.0001
155752  3  13.215  1.236  26.0344  26.0344
155755  8  6.099  2.587  122.0  122.0
155756  6  6.692  6.588  122.0  122.0
155757  6  7.55  1.182  122.0  122.0001
155761  6  7.185  1.045  122.0  122.0
155762  9  13.134  6.149  56.9465  56.9465
155763  11  11.61  9.216  122.0  122.0
155764  3  14.13  1.436  0.4826  0.4826
155767  5  14.755  8.105  36.0479  36.0479
155768  5  12.628  1.121  122.0  122.0
155769  10  6.629  4.477  122.0  122.0
155772  8  14.731  2.259  122.0001  122.0001
155774  5  4.697  1.78  121.9999  121.9999
155775  14  9.328  4.362  122.0  122.0
155776  8  8.925  3.088  122.0001  122.0001
155777  7  8.008  3.089  122.0  122.0
155778  10  1.115  2.529  122.0  122.0
155779  3  12.753  8.819  7.5228  7.5228
155780  5  13.674  1.038  122.0001  122.0001
155781  2  11.717  8.713  4.5127  4.5127
155782  4  10.346  2.477  122.0  122.0
155783  8  8.797  0.471  122.0  122.0
155785  10  4.483  2.423  122.0  122.0
155786  9  0.905  2.488  121.9999  121.9999
155789  11  13.333  5.409  122.0  122.0
155790  6  14.444  0.944  122.0  122.0
155791  5  8.629  4.597  122.0  122.0
155792  8  4.782  2.719  122.0  122.0
155793  8  10.223  4.749  122.0  122.0
155794  8  11.413  4.769  122.0  122.0
155795  3  13.815  0.895  16.3766  16.3766
155799  8  13.094  8.664  122.0001  120.7998
155801  8  12.318  4.651  121.9999  121.9999
155802  8  5.02  0.329  122.0  122.0
155804  8  13.811  0.435  121.9999  122.0
155805  3  6.445  3.465  38.5051  38.5051
155806  5  14.61  5.76  122.0  122.0
155807  8  12.093  0.499  122.0  122.0
155808  6  9.722  3.455  122.0  122.0
155810  10  4.47  1.03  122.0  122.0
155813  6  13.422  6.087  122.0  122.0
155814  7  7.709  3.001  121.9999  121.9999
155815  3  11.866  0.821  2.4612  2.4612
155816  9  12.087  6.067  122.0001  122.0001
155818  3  9.271  1.78  7.0444  7.0444
155819  10  8.079  5.332  122.0  122.0
155821  5  12.062  1.518  122.0001  122.0001
155823  10  14.236  6.784  122.0  122.0
155825  8  10.211  2.89  122.0  122.0001
155826  8  1.915  6.975  122.0  122.0
155827  5  7.97  5.751  122.0  122.0
155829  6  3.512  4.63  122.0  122.0
155830  6  14.461  8.59  121.9999  121.9999
155831  6  6.737  1.502  122.0  122.0
155832  7  8.353  3.642  122.0  122.0
155833  5  10.265  2.163  122.0  122.0
155838  8  11.826  0.15  122.0  122.0
155840  9  12.614  3.201  122.0  122.0
155841  8  7.38  2.171  122.0001  122.0001
155842  8  8.4  6.826  122.0  122.0
155843  9  4.666  1.134  122.0  122.0
155844  6  3.025  1.5  39.9926  39.9926
155847  5  3.241  3.517  122.0  122.0
155848  6  14.344  0.431  122.0  122.0
155850  5  5.974  7.963  5.2326  5.2326
155851  9  8.903  3.428  121.9999  121.9999
155852  9  5.668  4.097  122.0  122.0001
155854  7  9.68  1.518  121.9999  121.9999
155855  8  8.094  5.583  122.0  122.0
155857  8  11.686  0.768  121.9999  121.9999
155858  6  13.266  1.038  122.0  122.0
155861  13  12.178  0.482  122.0  122.0
155862  3  7.459  1.729  18.8783  18.8783
155863  13  5.933  5.974  122.0  122.0
155864  4  13.675  8.297  121.9999  121.9999
155865  9  8.736  1.331  122.0  122.0
155866  8  12.001  2.16  121.9999  121.9999
155867  9  6.208  4.309  122.0  122.0
155868  8  12.652  2.236  122.0  122.0
155869  6  8.713  4.008  122.0  122.0
155870  8  13.471  4.958  122.0  122.0
155871  8  10.269  8.15  122.0  122.0
155872  8  12.447  0.771  122.0  122.0
155873  7  12.199  1.608  122.0  122.0
155874  5  8.897  6.099  122.0001  122.0001
155875  9  11.405  6.23  122.0  122.0
155876  7  13.844  1.332  121.9998  121.9998
155877  10  10.245  3.338  122.0  122.0
155878  4  11.173  5.313  122.0  122.0
155881  7  3.518  2.744  122.0001  122.0001
155882  5  7.891  0.714  122.0  122.0
155884  8  13.193  5.428  122.0  122.0
155886  5  4.873  2.301  38.6584  38.6585
155887  7  7.186  7.293  121.9999  121.9999
155890  5  8.646  1.658  122.0001  122.0001
155891  13  10.51  3.347  121.9999  122.0
155893  4  9.695  3.347  122.0  122.0
155894  7  8.331  2.347  122.0  122.0
155895  8  11.179  0.15  122.0001  122.0001
155896  5  13.03  5.993  122.0  122.0
155897  3  14.71  0.493  6.666  6.666
155898  6  6.347  0.377  39.9724  39.9724
155901  8  10.048  1.634  122.0  122.0001
155902  7  14.592  0.15  122.0  122.0
155903  9  2.476  3.408  121.9999  121.9999
155906  6  12.914  0.461  122.0001  122.0001
155907  8  12.769  2.858  122.0  122.0
155908  5  12.929  0.227  122.0001  122.0001
155909  8  5.607  1.462  122.0001  122.0001
155913  6  7.782  7.34  122.0  122.0
155914  8  9.744  3.892  122.0  122.0
155915  8  14.361  4.603  122.0001  122.0001
155916  6  3.479  7.104  122.0001  122.0001
155917  8  13.399  3.813  122.0  122.0
155918  14  4.957  2.434  122.0001  122.0001
155921  9  8.192  1.169  122.0  122.0
155922  8  8.427  4.069  122.0001  122.0001
155923  8  12.802  2.044  122.0  122.0
155924  8  11.265  0.584  121.9999  121.9999
155926  11  6.128  1.319  121.9999  121.9999
155927  5  14.219  9.062  122.0  121.4769
155928  6  13.263  6.042  121.9999  121.9999
155930  6  8.673  2.018  122.0  122.0
155931  11  14.081  4.694  122.0  122.0
155933  3  14.798  2.398  6.2011  6.2011
155934  5  12.593  7.519  122.0  122.0
155935  5  5.88  1.683  122.0  122.0
155936  9  5.48  0.359  122.0  122.0
155938  11  7.174  3.175  122.0  122.0
155939  13  7.171  1.363  121.9999  121.9999
155940  3  9.272  3.535  31.1148  31.1149
155941  5  11.454  4.336  121.9999  121.9999
155942  9  11.293  7.498  122.0  122.0
155943  9  6.21  1.732  122.0001  122.0001
155944  3  7.53  0.355  31.199  31.199
155945  8  11.524  9.799  121.9999  121.8664
155947  8  8.918  3.539  122.0001  122.0001
155949  5  9.415  1.408  122.0  122.0
155950  8  10.906  0.29  122.0  122.0
155951  5  13.982  1.499  122.0  122.0
155952  8  11.375  0.575  122.0  122.0
155953  10  4.09  7.051  122.0  122.0
155954  8  14.365  4.599  122.0  122.0
155956  5  6.492  7.571  121.9999  121.9999
155959  3  9.99  8.695  13.2109  13.2109
155960  5  13.303  6.611  122.0  122.0
155962  15  12.848  0.15  122.0  122.0
155963  4  12.101  0.89  122.0  122.0
155964  6  9.103  1.332  122.0  122.0
155965  5  9.926  2.988  122.0  122.0
155967  8  9.372  5.654  122.0  122.0
155969  5  11.971  0.15  122.0  122.0
155971  8  6.286  0.422  122.0  122.0001
155972  11  6.701  3.761  122.0001  122.0001
155973  5  10.395  2.468  122.0  122.0
155974  10  8.553  2.086  122.0  122.0
155976  3  2.513  0.579  33.4865  33.4865
155977  3  6.295  3.767  32.384  32.384
155978  3  14.324  4.029  5.9821  5.9821
155980  5  7.807  8.996  122.0  122.0
155981  5  12.572  1.582  122.0  122.0
155983  14  10.664  0.15  122.0  122.0
155984  6  11.04  2.865  122.0001  122.0001
155987  5  14.483  3.169  122.0  122.0
155988  5  13.049  0.517  122.0001  122.0001
155990  3  7.778  8.616  7.0344  7.0344
155991  3  14.542  0.276  14.9143  14.9143
155992  5  9.603  1.414  122.0001  122.0001
155995  3  14.308  5.995  9.3525  9.3525
155997  6  14.765  2.019  121.9999  121.9999
155999  5  12.445  5.707  122.0  122.0
156000  9  8.583  6.046  122.0  122.0
156002  6  9.806  3.616  122.0  122.0
156003  13  11.0  3.807  122.0001  122.0001
156004  9  5.423  7.669  122.0  122.0
156005  6  11.579  1.314  122.0  122.0
156007  7  10.833  3.121  122.0001  122.0001
156009  6  7.478  0.975  122.0  122.0
156010  6  14.448  4.517  122.0  122.0
156011  9  13.151  7.667  122.0  122.0
156012  13  3.195  1.639  122.0  122.0
156015  3  13.166  6.072  3.4948  3.4948
156016  8  9.238  1.094  122.0  122.0
156017  3  10.909  7.212  10.5363  10.5363
156018  12  14.335  0.15  112.1558  112.1558
156019  9  11.287  6.771  122.0  122.0
156020  3  4.731  2.762  2.629  2.629
156021  9  13.618  2.825  122.0001  122.0001
156022  10  3.422  2.31  122.0  122.0
156024  10  14.321  3.632  122.0  122.0
156025  8  11.734  4.06  122.0  122.0
156027  8  11.672  1.788  122.0  122.0
156028  11  12.289  1.93  122.0  122.0
156029  11  9.268  5.457  122.0  122.0
156031  8  6.828  3.105  121.9999  122.0
156032  11  13.248  6.685  122.0  122.0
156033  3  11.469  0.245  6.3139  6.3139
156035  11  10.448  4.956  122.0  122.0
156036  8  3.947  0.334  122.0  122.0
156042  11  12.202  6.358  122.0001  122.0001
156043  7  1.9  4.567  122.0001  122.0001
156044  3  0.085  0.185  39.8209  39.8209
156045  3  6.806  0.925  37.904  37.904
156046  8  5.891  1.992  122.0  122.0
156048  6  5.751  8.873  122.0001  122.0001
156049  5  5.552  5.71  122.0  122.0
156050  16  14.794  2.21  67.4761  67.4761
156054  8  12.407  1.54  122.0  122.0
156055  8  6.177  4.031  122.0  122.0001
156056  8  6.593  1.052  121.9999  122.0
156057  11  14.378  2.092  122.0  122.0
156058  5  12.501  5.956  122.0001  122.0001
156059  4  13.939  2.902  122.0  122.0
156061  5  14.18  0.219  122.0  122.0
156062  4  1.761  5.862  122.0  122.0
156065  5  13.141  2.142  121.9999  121.9999
156066  10  8.813  2.87  121.9999  122.0
156068  7  12.987  8.149  122.0001  122.0001
156069  8  14.799  0.624  122.0  120.7373
156070  10  8.705  3.348  122.0001  122.0001
156071  13  3.56  9.472  121.9999  121.9999
156073  6  5.202  1.466  122.0  122.0
156074  8  7.857  1.56  121.9999  121.9999
156076  2  1.152  5.903  4.0209  4.0209
156078  11  6.05  7.577  122.0  122.0
156079  8  9.082  2.855  121.9999  121.9999
156081  8  2.945  1.276  122.0001  122.0001
156083  8  6.579  6.456  122.0  122.0
156084  6  12.438  0.717  122.0  122.0001
156086  9  10.974  1.039  122.0  122.0
